timestamp,date,day_of_month,hour_of_day,equipment_id,consumption_kwh
2025-06-20 00:00:00+00:00,2025-06-20,20,0,SMV340211,24.19283304
2025-06-21 00:00:00+00:00,2025-06-21,21,0,SMV340211,24.632740159
2025-06-22 00:00:00+00:00,2025-06-22,22,0,SMV340211,24.566571122000003
2025-06-23 00:00:00+00:00,2025-06-23,23,0,SMV340211,0.0
2025-06-24 00:00:00+00:00,2025-06-24,24,0,SMV340211,23.953620377
2025-06-25 00:00:00+00:00,2025-06-25,25,0,SMV340211,25.21691697
2025-06-26 00:00:00+00:00,2025-06-26,26,0,SMV340211,24.553381196
2025-06-27 00:00:00+00:00,2025-06-27,27,0,SMV340211,24.649112564
2025-06-28 00:00:00+00:00,2025-06-28,28,0,SMV340211,6.126366934
2025-06-29 00:00:00+00:00,2025-06-29,29,0,SMV340211,24.348037831000003
2025-06-30 00:00:00+00:00,2025-06-30,30,0,SMV340211,23.81787705
2025-07-01 00:00:00+00:00,2025-07-01,1,0,SMV340211,23.280471794
2025-07-02 00:00:00+00:00,2025-07-02,2,0,SMV340211,24.601340112000003
2025-06-03 00:00:00+00:00,2025-06-03,3,0,SMV340212,19.718115252
2025-06-04 00:00:00+00:00,2025-06-04,4,0,SMV340212,19.718713350999998
2025-06-05 00:00:00+00:00,2025-06-05,5,0,SMV340212,19.791207863
2025-06-06 00:00:00+00:00,2025-06-06,6,0,SMV340212,19.746262237
2025-06-07 00:00:00+00:00,2025-06-07,7,0,SMV340212,19.748355785
2025-06-08 00:00:00+00:00,2025-06-08,8,0,SMV340212,19.218494816
2025-06-09 00:00:00+00:00,2025-06-09,9,0,SMV340212,0.0
2025-06-10 00:00:00+00:00,2025-06-10,10,0,SMV340212,0.0
2025-06-11 00:00:00+00:00,2025-06-11,11,0,SMV340212,19.907758820999998
2025-06-12 00:00:00+00:00,2025-06-12,12,0,SMV340212,19.352128323000002
2025-06-13 00:00:00+00:00,2025-06-13,13,0,SMV340212,0.0
2025-06-14 00:00:00+00:00,2025-06-14,14,0,SMV340212,19.873484811999997
2025-06-15 00:00:00+00:00,2025-06-15,15,0,SMV340212,0.0
2025-06-16 00:00:00+00:00,2025-06-16,16,0,SMV340212,20.120418343
2025-06-17 00:00:00+00:00,2025-06-17,17,0,SMV340212,0.0
2025-06-18 00:00:00+00:00,2025-06-18,18,0,SMV340212,3.22486383
2025-06-19 00:00:00+00:00,2025-06-19,19,0,SMV340212,20.622285937
2025-06-20 00:00:00+00:00,2025-06-20,20,0,SMV340212,19.460934152
2025-06-21 00:00:00+00:00,2025-06-21,21,0,SMV340212,20.232706751000002
2025-06-22 00:00:00+00:00,2025-06-22,22,0,SMV340212,19.054030117
2025-06-23 00:00:00+00:00,2025-06-23,23,0,SMV340212,18.128170027
2025-06-24 00:00:00+00:00,2025-06-24,24,0,SMV340212,18.864717773
2025-06-25 00:00:00+00:00,2025-06-25,25,0,SMV340212,18.430607385
2025-06-26 00:00:00+00:00,2025-06-26,26,0,SMV340212,18.080844373
2025-06-27 00:00:00+00:00,2025-06-27,27,0,SMV340212,17.822013705
2025-06-28 00:00:00+00:00,2025-06-28,28,0,SMV340212,18.209837930000003
2025-06-29 00:00:00+00:00,2025-06-29,29,0,SMV340212,0.0
2025-06-30 00:00:00+00:00,2025-06-30,30,0,SMV340212,17.838798295
2025-07-01 00:00:00+00:00,2025-07-01,1,0,SMV340212,17.756305633
2025-07-02 00:00:00+00:00,2025-07-02,2,0,SMV340212,18.319363115
2025-06-03 00:00:00+00:00,2025-06-03,3,0,SMV340213,18.27483612
2025-06-04 00:00:00+00:00,2025-06-04,4,0,SMV340213,18.640081878
2025-06-05 00:00:00+00:00,2025-06-05,5,0,SMV340213,18.750803166999997
2025-06-06 00:00:00+00:00,2025-06-06,6,0,SMV340213,18.644895792
2025-06-07 00:00:00+00:00,2025-06-07,7,0,SMV340213,18.598324485000003
2025-06-08 00:00:00+00:00,2025-06-08,8,0,SMV340213,17.696600322
2025-06-09 00:00:00+00:00,2025-06-09,9,0,SMV340213,0.0
2025-06-10 00:00:00+00:00,2025-06-10,10,0,SMV340213,0.0
2025-06-11 00:00:00+00:00,2025-06-11,11,0,SMV340213,18.563514988999998
2025-06-12 00:00:00+00:00,2025-06-12,12,0,SMV340213,18.157346348
2025-06-13 00:00:00+00:00,2025-06-13,13,0,SMV340213,0.0
2025-06-14 00:00:00+00:00,2025-06-14,14,0,SMV340213,14.270759625
2025-06-15 00:00:00+00:00,2025-06-15,15,0,SMV340213,0.0
2025-06-16 00:00:00+00:00,2025-06-16,16,0,SMV340213,18.0806463
2025-06-17 00:00:00+00:00,2025-06-17,17,0,SMV340213,0.0
2025-06-18 00:00:00+00:00,2025-06-18,18,0,SMV340213,20.004477115
2025-06-19 00:00:00+00:00,2025-06-19,19,0,SMV340213,20.157196415999998
2025-06-20 00:00:00+00:00,2025-06-20,20,0,SMV340213,18.702054480999998
2025-06-21 00:00:00+00:00,2025-06-21,21,0,SMV340213,19.274493339
2025-06-22 00:00:00+00:00,2025-06-22,22,0,SMV340213,19.544564488
2025-06-23 00:00:00+00:00,2025-06-23,23,0,SMV340213,20.014989025
2025-06-24 00:00:00+00:00,2025-06-24,24,0,SMV340213,20.41330151
2025-06-25 00:00:00+00:00,2025-06-25,25,0,SMV340213,19.722510211
2025-06-26 00:00:00+00:00,2025-06-26,26,0,SMV340213,19.147852864
2025-06-27 00:00:00+00:00,2025-06-27,27,0,SMV340213,18.804066741
2025-06-28 00:00:00+00:00,2025-06-28,28,0,SMV340213,19.222201342
2025-06-29 00:00:00+00:00,2025-06-29,29,0,SMV340213,18.703639312
2025-06-30 00:00:00+00:00,2025-06-30,30,0,SMV340213,18.742685797
2025-07-01 00:00:00+00:00,2025-07-01,1,0,SMV340213,19.158425238
2025-07-02 00:00:00+00:00,2025-07-02,2,0,SMV340213,18.114127146999998
2025-06-03 00:00:00+00:00,2025-06-03,3,0,SMV340230,21.886375
2025-06-04 00:00:00+00:00,2025-06-04,4,0,SMV340230,21.297125
2025-06-05 00:00:00+00:00,2025-06-05,5,0,SMV340230,20.886625
2025-06-06 00:00:00+00:00,2025-06-06,6,0,SMV340230,20.981375
2025-06-07 00:00:00+00:00,2025-06-07,7,0,SMV340230,21.95975
2025-06-08 00:00:00+00:00,2025-06-08,8,0,SMV340230,22.18225
2025-06-09 00:00:00+00:00,2025-06-09,9,0,SMV340230,0.0
2025-06-10 00:00:00+00:00,2025-06-10,10,0,SMV340230,0.0
2025-06-11 00:00:00+00:00,2025-06-11,11,0,SMV340230,21.859
2025-06-12 00:00:00+00:00,2025-06-12,12,0,SMV340230,21.88125
2025-06-13 00:00:00+00:00,2025-06-13,13,0,SMV340230,0.0
2025-06-14 00:00:00+00:00,2025-06-14,14,0,SMV340230,22.4555
2025-06-15 00:00:00+00:00,2025-06-15,15,0,SMV340230,0.0
2025-06-16 00:00:00+00:00,2025-06-16,16,0,SMV340230,20.625
2025-06-17 00:00:00+00:00,2025-06-17,17,0,SMV340230,0.0
2025-06-18 00:00:00+00:00,2025-06-18,18,0,SMV340230,21.685375
2025-06-19 00:00:00+00:00,2025-06-19,19,0,SMV340230,22.18075
2025-06-20 00:00:00+00:00,2025-06-20,20,0,SMV340230,21.011375
2025-06-21 00:00:00+00:00,2025-06-21,21,0,SMV340230,21.885375
2025-06-22 00:00:00+00:00,2025-06-22,22,0,SMV340230,21.922125
2025-06-23 00:00:00+00:00,2025-06-23,23,0,SMV340230,21.4135
2025-06-24 00:00:00+00:00,2025-06-24,24,0,SMV340230,21.998375
2025-06-25 00:00:00+00:00,2025-06-25,25,0,SMV340230,0.0
2025-06-26 00:00:00+00:00,2025-06-26,26,0,SMV340230,21.4175
2025-06-27 00:00:00+00:00,2025-06-27,27,0,SMV340230,21.003125
2025-06-28 00:00:00+00:00,2025-06-28,28,0,SMV340230,0.0
2025-06-29 00:00:00+00:00,2025-06-29,29,0,SMV340230,23.128875
2025-06-30 00:00:00+00:00,2025-06-30,30,0,SMV340230,23.402625
2025-07-01 00:00:00+00:00,2025-07-01,1,0,SMV340230,24.3315
2025-07-02 00:00:00+00:00,2025-07-02,2,0,SMV340230,23.63
2025-06-03 00:00:00+00:00,2025-06-03,3,0,SMV340232,19.748702306
2025-06-04 00:00:00+00:00,2025-06-04,4,0,SMV340232,19.686184854
2025-06-05 00:00:00+00:00,2025-06-05,5,0,SMV340232,19.483610374
2025-06-06 00:00:00+00:00,2025-06-06,6,0,SMV340232,19.435091159
2025-06-07 00:00:00+00:00,2025-06-07,7,0,SMV340232,19.781360262
2025-06-08 00:00:00+00:00,2025-06-08,8,0,SMV340232,20.687840270000002
2025-06-09 00:00:00+00:00,2025-06-09,9,0,SMV340232,0.0
2025-06-10 00:00:00+00:00,2025-06-10,10,0,SMV340232,0.0
2025-06-11 00:00:00+00:00,2025-06-11,11,0,SMV340232,20.436010127000003
2025-06-12 00:00:00+00:00,2025-06-12,12,0,SMV340232,20.110562140000003
2025-06-13 00:00:00+00:00,2025-06-13,13,0,SMV340232,0.0
2025-06-14 00:00:00+00:00,2025-06-14,14,0,SMV340232,20.312117756
2025-06-15 00:00:00+00:00,2025-06-15,15,0,SMV340232,0.0
2025-06-16 00:00:00+00:00,2025-06-16,16,0,SMV340232,0.0
2025-06-17 00:00:00+00:00,2025-06-17,17,0,SMV340232,0.0
2025-06-18 00:00:00+00:00,2025-06-18,18,0,SMV340232,19.568524742
2025-06-19 00:00:00+00:00,2025-06-19,19,0,SMV340232,19.910633508
2025-06-20 00:00:00+00:00,2025-06-20,20,0,SMV340232,19.550162943
2025-06-21 00:00:00+00:00,2025-06-21,21,0,SMV340232,20.182445232
2025-06-22 00:00:00+00:00,2025-06-22,22,0,SMV340232,20.201408267999998
2025-06-23 00:00:00+00:00,2025-06-23,23,0,SMV340232,20.202993981
2025-06-24 00:00:00+00:00,2025-06-24,24,0,SMV340232,20.19665749
2025-06-25 00:00:00+00:00,2025-06-25,25,0,SMV340232,20.413862724999998
2025-06-26 00:00:00+00:00,2025-06-26,26,0,SMV340232,0.0
2025-06-27 00:00:00+00:00,2025-06-27,27,0,SMV340232,19.417373881
2025-06-28 00:00:00+00:00,2025-06-28,28,0,SMV340232,19.617236231
2025-06-29 00:00:00+00:00,2025-06-29,29,0,SMV340232,21.268513394000003
2025-06-30 00:00:00+00:00,2025-06-30,30,0,SMV340232,21.094031718
2025-07-01 00:00:00+00:00,2025-07-01,1,0,SMV340232,20.919031812
2025-07-02 00:00:00+00:00,2025-07-02,2,0,SMV340232,20.531742310000002
2025-06-03 00:00:00+00:00,2025-06-03,3,0,SMV340233,0.0
2025-06-04 00:00:00+00:00,2025-06-04,4,0,SMV340233,17.927054443
2025-06-05 00:00:00+00:00,2025-06-05,5,0,SMV340233,17.778879638
2025-06-06 00:00:00+00:00,2025-06-06,6,0,SMV340233,17.864892640999997
2025-06-07 00:00:00+00:00,2025-06-07,7,0,SMV340233,17.847042892
2025-06-08 00:00:00+00:00,2025-06-08,8,0,SMV340233,17.115788264
2025-06-09 00:00:00+00:00,2025-06-09,9,0,SMV340233,0.0
2025-06-10 00:00:00+00:00,2025-06-10,10,0,SMV340233,0.0
2025-06-11 00:00:00+00:00,2025-06-11,11,0,SMV340233,17.85962086
2025-06-12 00:00:00+00:00,2025-06-12,12,0,SMV340233,17.447751045
2025-06-13 00:00:00+00:00,2025-06-13,13,0,SMV340233,0.0
2025-06-14 00:00:00+00:00,2025-06-14,14,0,SMV340233,18.220738017
2025-06-15 00:00:00+00:00,2025-06-15,15,0,SMV340233,0.0
2025-06-16 00:00:00+00:00,2025-06-16,16,0,SMV340233,17.293484285999998
2025-06-17 00:00:00+00:00,2025-06-17,17,0,SMV340233,0.0
2025-06-18 00:00:00+00:00,2025-06-18,18,0,SMV340233,18.707832613999997
2025-06-19 00:00:00+00:00,2025-06-19,19,0,SMV340233,18.616069083
2025-06-20 00:00:00+00:00,2025-06-20,20,0,SMV340233,17.409942040999997
2025-06-21 00:00:00+00:00,2025-06-21,21,0,SMV340233,18.034841281000002
2025-06-22 00:00:00+00:00,2025-06-22,22,0,SMV340233,19.946445696999998
2025-06-23 00:00:00+00:00,2025-06-23,23,0,SMV340233,20.949749154000003
2025-06-24 00:00:00+00:00,2025-06-24,24,0,SMV340233,21.270407013
2025-06-25 00:00:00+00:00,2025-06-25,25,0,SMV340233,20.491673445
2025-06-26 00:00:00+00:00,2025-06-26,26,0,SMV340233,3.842471735
2025-06-27 00:00:00+00:00,2025-06-27,27,0,SMV340233,19.959458683
2025-06-28 00:00:00+00:00,2025-06-28,28,0,SMV340233,20.289613800999998
2025-06-29 00:00:00+00:00,2025-06-29,29,0,SMV340233,19.640701811
2025-06-30 00:00:00+00:00,2025-06-30,30,0,SMV340233,19.658863492000002
2025-07-01 00:00:00+00:00,2025-07-01,1,0,SMV340233,20.244069085
2025-07-02 00:00:00+00:00,2025-07-02,2,0,SMV340233,20.489961827
2025-06-03 00:00:00+00:00,2025-06-03,3,0,SMV340234,19.745198577
2025-06-04 00:00:00+00:00,2025-06-04,4,0,SMV340234,10.488388857
2025-06-05 00:00:00+00:00,2025-06-05,5,0,SMV340234,20.016738997
2025-06-06 00:00:00+00:00,2025-06-06,6,0,SMV340234,19.670069399
2025-06-07 00:00:00+00:00,2025-06-07,7,0,SMV340234,19.733767663
2025-06-08 00:00:00+00:00,2025-06-08,8,0,SMV340234,19.442984991
2025-06-09 00:00:00+00:00,2025-06-09,9,0,SMV340234,0.0
2025-06-10 00:00:00+00:00,2025-06-10,10,0,SMV340234,0.0
2025-06-11 00:00:00+00:00,2025-06-11,11,0,SMV340234,19.789825663
2025-06-12 00:00:00+00:00,2025-06-12,12,0,SMV340234,19.422342892
2025-06-13 00:00:00+00:00,2025-06-13,13,0,SMV340234,0.0
2025-06-14 00:00:00+00:00,2025-06-14,14,0,SMV340234,19.838582367
2025-06-15 00:00:00+00:00,2025-06-15,15,0,SMV340234,0.0
2025-06-16 00:00:00+00:00,2025-06-16,16,0,SMV340234,0.0
2025-06-17 00:00:00+00:00,2025-06-17,17,0,SMV340234,0.0
2025-06-18 00:00:00+00:00,2025-06-18,18,0,SMV340234,20.578937782
2025-06-19 00:00:00+00:00,2025-06-19,19,0,SMV340234,20.643394549
2025-06-20 00:00:00+00:00,2025-06-20,20,0,SMV340234,19.705726076999998
2025-06-21 00:00:00+00:00,2025-06-21,21,0,SMV340234,20.212069603
2025-06-22 00:00:00+00:00,2025-06-22,22,0,SMV340234,19.732337721
2025-06-23 00:00:00+00:00,2025-06-23,23,0,SMV340234,19.55504663
2025-06-24 00:00:00+00:00,2025-06-24,24,0,SMV340234,20.018498454
2025-06-25 00:00:00+00:00,2025-06-25,25,0,SMV340234,15.927283808
2025-06-26 00:00:00+00:00,2025-06-26,26,0,SMV340234,19.372640013
2025-06-27 00:00:00+00:00,2025-06-27,27,0,SMV340234,19.093369243
2025-06-28 00:00:00+00:00,2025-06-28,28,0,SMV340234,0.0
2025-06-29 00:00:00+00:00,2025-06-29,29,0,SMV340234,18.696993460999998
2025-06-30 00:00:00+00:00,2025-06-30,30,0,SMV340234,18.798191922
2025-07-01 00:00:00+00:00,2025-07-01,1,0,SMV340234,19.208267095
2025-07-02 00:00:00+00:00,2025-07-02,2,0,SMV340234,19.547731194
2025-06-03 00:00:00+00:00,2025-06-03,3,0,SMV340262,23.050656307
2025-06-04 00:00:00+00:00,2025-06-04,4,0,SMV340262,22.914543395
2025-06-05 00:00:00+00:00,2025-06-05,5,0,SMV340262,22.393342833
2025-06-06 00:00:00+00:00,2025-06-06,6,0,SMV340262,22.443193874000002
2025-06-07 00:00:00+00:00,2025-06-07,7,0,SMV340262,22.379901132
2025-06-08 00:00:00+00:00,2025-06-08,8,0,SMV340262,23.254800996999997
2025-06-09 00:00:00+00:00,2025-06-09,9,0,SMV340262,0.0
2025-06-10 00:00:00+00:00,2025-06-10,10,0,SMV340262,0.0
2025-06-11 00:00:00+00:00,2025-06-11,11,0,SMV340262,22.682379726
2025-06-12 00:00:00+00:00,2025-06-12,12,0,SMV340262,22.652824012
2025-06-13 00:00:00+00:00,2025-06-13,13,0,SMV340262,0.0
2025-06-14 00:00:00+00:00,2025-06-14,14,0,SMV340262,23.615478224
2025-06-15 00:00:00+00:00,2025-06-15,15,0,SMV340262,0.0
2025-06-16 00:00:00+00:00,2025-06-16,16,0,SMV340262,22.718333768
2025-06-17 00:00:00+00:00,2025-06-17,17,0,SMV340262,0.0
2025-06-18 00:00:00+00:00,2025-06-18,18,0,SMV340262,23.647068684999997
2025-06-19 00:00:00+00:00,2025-06-19,19,0,SMV340262,23.586052017
2025-06-20 00:00:00+00:00,2025-06-20,20,0,SMV340262,22.471134150999998
2025-06-21 00:00:00+00:00,2025-06-21,21,0,SMV340262,23.476971619
2025-06-22 00:00:00+00:00,2025-06-22,22,0,SMV340262,23.650842126
2025-06-23 00:00:00+00:00,2025-06-23,23,0,SMV340262,23.29678156
2025-06-24 00:00:00+00:00,2025-06-24,24,0,SMV340262,0.0
2025-06-25 00:00:00+00:00,2025-06-25,25,0,SMV340262,20.068294036
2025-06-26 00:00:00+00:00,2025-06-26,26,0,SMV340262,23.372420478
2025-06-27 00:00:00+00:00,2025-06-27,27,0,SMV340262,22.759378918
2025-06-28 00:00:00+00:00,2025-06-28,28,0,SMV340262,19.649193056
2025-06-29 00:00:00+00:00,2025-06-29,29,0,SMV340262,25.872455055
2025-06-30 00:00:00+00:00,2025-06-30,30,0,SMV340262,28.044155228
2025-07-01 00:00:00+00:00,2025-07-01,1,0,SMV340262,28.442964757000002
2025-07-02 00:00:00+00:00,2025-07-02,2,0,SMV340262,25.585971138
2025-06-03 00:00:00+00:00,2025-06-03,3,0,SMV340263,4.691798959
2025-06-04 00:00:00+00:00,2025-06-04,4,0,SMV340263,20.216484503
2025-06-05 00:00:00+00:00,2025-06-05,5,0,SMV340263,20.183051149
2025-06-06 00:00:00+00:00,2025-06-06,6,0,SMV340263,20.209385582
2025-06-07 00:00:00+00:00,2025-06-07,7,0,SMV340263,20.150874756
2025-06-08 00:00:00+00:00,2025-06-08,8,0,SMV340263,19.741862378
2025-06-09 00:00:00+00:00,2025-06-09,9,0,SMV340263,0.0
2025-06-10 00:00:00+00:00,2025-06-10,10,0,SMV340263,0.0
2025-06-11 00:00:00+00:00,2025-06-11,11,0,SMV340263,20.015882873
2025-06-12 00:00:00+00:00,2025-06-12,12,0,SMV340263,3.844826413
2025-06-13 00:00:00+00:00,2025-06-13,13,0,SMV340263,0.0
2025-06-14 00:00:00+00:00,2025-06-14,14,0,SMV340263,20.248465806
2025-06-15 00:00:00+00:00,2025-06-15,15,0,SMV340263,0.0
2025-06-16 00:00:00+00:00,2025-06-16,16,0,SMV340263,0.0
2025-06-17 00:00:00+00:00,2025-06-17,17,0,SMV340263,0.0
2025-06-18 00:00:00+00:00,2025-06-18,18,0,SMV340263,20.997403172
2025-06-19 00:00:00+00:00,2025-06-19,19,0,SMV340263,21.231169747
2025-06-20 00:00:00+00:00,2025-06-20,20,0,SMV340263,20.300429376
2025-06-21 00:00:00+00:00,2025-06-21,21,0,SMV340263,20.894099307
2025-06-22 00:00:00+00:00,2025-06-22,22,0,SMV340263,6.1611352440000005
2025-06-23 00:00:00+00:00,2025-06-23,23,0,SMV340263,18.102502605
2025-06-24 00:00:00+00:00,2025-06-24,24,0,SMV340263,18.446032218
2025-06-25 00:00:00+00:00,2025-06-25,25,0,SMV340263,17.990059202
2025-06-26 00:00:00+00:00,2025-06-26,26,0,SMV340263,17.585789286
2025-06-27 00:00:00+00:00,2025-06-27,27,0,SMV340263,17.349908412
2025-06-28 00:00:00+00:00,2025-06-28,28,0,SMV340263,3.517469218
2025-06-29 00:00:00+00:00,2025-06-29,29,0,SMV340263,17.190483738999998
2025-06-30 00:00:00+00:00,2025-06-30,30,0,SMV340263,17.061198013000002
2025-07-01 00:00:00+00:00,2025-07-01,1,0,SMV340263,17.349296383000002
2025-07-02 00:00:00+00:00,2025-07-02,2,0,SMV340263,17.895609675
2025-06-03 00:00:00+00:00,2025-06-03,3,0,idrac-9DQGPV3,22.06755218
2025-06-04 00:00:00+00:00,2025-06-04,4,0,idrac-9DQGPV3,22.538914449
2025-06-05 00:00:00+00:00,2025-06-05,5,0,idrac-9DQGPV3,22.51835131
2025-06-06 00:00:00+00:00,2025-06-06,6,0,idrac-9DQGPV3,22.69589094
2025-06-07 00:00:00+00:00,2025-06-07,7,0,idrac-9DQGPV3,22.409510735
2025-06-08 00:00:00+00:00,2025-06-08,8,0,idrac-9DQGPV3,22.086580791
2025-06-09 00:00:00+00:00,2025-06-09,9,0,idrac-9DQGPV3,0.0
2025-06-10 00:00:00+00:00,2025-06-10,10,0,idrac-9DQGPV3,0.0
2025-06-11 00:00:00+00:00,2025-06-11,11,0,idrac-9DQGPV3,22.09851606
2025-06-12 00:00:00+00:00,2025-06-12,12,0,idrac-9DQGPV3,21.714565362000002
2025-06-13 00:00:00+00:00,2025-06-13,13,0,idrac-9DQGPV3,0.0
2025-06-14 00:00:00+00:00,2025-06-14,14,0,idrac-9DQGPV3,21.306010084
2025-06-15 00:00:00+00:00,2025-06-15,15,0,idrac-9DQGPV3,0.0
2025-06-16 00:00:00+00:00,2025-06-16,16,0,idrac-9DQGPV3,21.801104867
2025-06-17 00:00:00+00:00,2025-06-17,17,0,idrac-9DQGPV3,0.0
2025-06-18 00:00:00+00:00,2025-06-18,18,0,idrac-9DQGPV3,23.154132325
2025-06-19 00:00:00+00:00,2025-06-19,19,0,idrac-9DQGPV3,22.958602921
2025-06-20 00:00:00+00:00,2025-06-20,20,0,idrac-9DQGPV3,22.393219925
2025-06-21 00:00:00+00:00,2025-06-21,21,0,idrac-9DQGPV3,22.96788292
2025-06-22 00:00:00+00:00,2025-06-22,22,0,idrac-9DQGPV3,23.91299157
2025-06-23 00:00:00+00:00,2025-06-23,23,0,idrac-9DQGPV3,23.53665467
2025-06-24 00:00:00+00:00,2025-06-24,24,0,idrac-9DQGPV3,25.70874591
2025-06-25 00:00:00+00:00,2025-06-25,25,0,idrac-9DQGPV3,24.632772428
2025-06-26 00:00:00+00:00,2025-06-26,26,0,idrac-9DQGPV3,24.686461555999998
2025-06-27 00:00:00+00:00,2025-06-27,27,0,idrac-9DQGPV3,24.113937811
2025-06-28 00:00:00+00:00,2025-06-28,28,0,idrac-9DQGPV3,24.841395381999998
2025-06-29 00:00:00+00:00,2025-06-29,29,0,idrac-9DQGPV3,24.682652598
2025-06-30 00:00:00+00:00,2025-06-30,30,0,idrac-9DQGPV3,24.551085143
2025-07-01 00:00:00+00:00,2025-07-01,1,0,idrac-9DQGPV3,24.551408146999997
2025-07-02 00:00:00+00:00,2025-07-02,2,0,idrac-9DQGPV3,24.635665529
2025-06-03 00:00:00+00:00,2025-06-03,3,0,idrac-BDQGPV3,23.054995097
2025-06-04 00:00:00+00:00,2025-06-04,4,0,idrac-BDQGPV3,22.904856744
2025-06-05 00:00:00+00:00,2025-06-05,5,0,idrac-BDQGPV3,22.793658164
2025-06-06 00:00:00+00:00,2025-06-06,6,0,idrac-BDQGPV3,23.023905692
2025-06-07 00:00:00+00:00,2025-06-07,7,0,idrac-BDQGPV3,22.697781432
2025-06-08 00:00:00+00:00,2025-06-08,8,0,idrac-BDQGPV3,22.567150361
2025-06-09 00:00:00+00:00,2025-06-09,9,0,idrac-BDQGPV3,0.0
2025-06-10 00:00:00+00:00,2025-06-10,10,0,idrac-BDQGPV3,0.0
2025-06-11 00:00:00+00:00,2025-06-11,11,0,idrac-BDQGPV3,22.709070093999998
2025-06-12 00:00:00+00:00,2025-06-12,12,0,idrac-BDQGPV3,22.342896993
2025-06-13 00:00:00+00:00,2025-06-13,13,0,idrac-BDQGPV3,0.0
2025-06-14 00:00:00+00:00,2025-06-14,14,0,idrac-BDQGPV3,22.435719208
2025-06-15 00:00:00+00:00,2025-06-15,15,0,idrac-BDQGPV3,0.0
2025-06-16 00:00:00+00:00,2025-06-16,16,0,idrac-BDQGPV3,17.757657598
2025-06-17 00:00:00+00:00,2025-06-17,17,0,idrac-BDQGPV3,0.0
2025-06-18 00:00:00+00:00,2025-06-18,18,0,idrac-BDQGPV3,15.661505064
2025-06-19 00:00:00+00:00,2025-06-19,19,0,idrac-BDQGPV3,15.672020328
2025-06-20 00:00:00+00:00,2025-06-20,20,0,idrac-BDQGPV3,15.313369428
2025-06-21 00:00:00+00:00,2025-06-21,21,0,idrac-BDQGPV3,15.620645589
2025-06-22 00:00:00+00:00,2025-06-22,22,0,idrac-BDQGPV3,15.620719644000001
2025-06-23 00:00:00+00:00,2025-06-23,23,0,idrac-BDQGPV3,15.603136721999999
2025-06-24 00:00:00+00:00,2025-06-24,24,0,idrac-BDQGPV3,15.599414835
2025-06-25 00:00:00+00:00,2025-06-25,25,0,idrac-BDQGPV3,19.897129724
2025-06-26 00:00:00+00:00,2025-06-26,26,0,idrac-BDQGPV3,21.416445049
2025-06-27 00:00:00+00:00,2025-06-27,27,0,idrac-BDQGPV3,20.828607736000002
2025-06-28 00:00:00+00:00,2025-06-28,28,0,idrac-BDQGPV3,21.401394785
2025-06-29 00:00:00+00:00,2025-06-29,29,0,idrac-BDQGPV3,21.116301800000002
2025-06-30 00:00:00+00:00,2025-06-30,30,0,idrac-BDQGPV3,21.205357074
2025-07-01 00:00:00+00:00,2025-07-01,1,0,idrac-BDQGPV3,21.158935413
2025-07-02 00:00:00+00:00,2025-07-02,2,0,idrac-BDQGPV3,21.155645317999998
2025-06-03 00:00:00+00:00,2025-06-03,3,0,idrac-CDQGPV3,21.500347446
2025-06-04 00:00:00+00:00,2025-06-04,4,0,idrac-CDQGPV3,21.488140606
2025-06-05 00:00:00+00:00,2025-06-05,5,0,idrac-CDQGPV3,21.543489987
2025-06-06 00:00:00+00:00,2025-06-06,6,0,idrac-CDQGPV3,21.464035612
2025-06-07 00:00:00+00:00,2025-06-07,7,0,idrac-CDQGPV3,21.353983656
2025-06-08 00:00:00+00:00,2025-06-08,8,0,idrac-CDQGPV3,21.16867018
2025-06-09 00:00:00+00:00,2025-06-09,9,0,idrac-CDQGPV3,0.0
2025-06-10 00:00:00+00:00,2025-06-10,10,0,idrac-CDQGPV3,0.0
2025-06-11 00:00:00+00:00,2025-06-11,11,0,idrac-CDQGPV3,21.641969755999998
2025-06-12 00:00:00+00:00,2025-06-12,12,0,idrac-CDQGPV3,21.162789042
2025-06-13 00:00:00+00:00,2025-06-13,13,0,idrac-CDQGPV3,0.0
2025-06-14 00:00:00+00:00,2025-06-14,14,0,idrac-CDQGPV3,21.791492534
2025-06-15 00:00:00+00:00,2025-06-15,15,0,idrac-CDQGPV3,0.0
2025-06-16 00:00:00+00:00,2025-06-16,16,0,idrac-CDQGPV3,21.120759044
2025-06-17 00:00:00+00:00,2025-06-17,17,0,idrac-CDQGPV3,0.0
2025-06-18 00:00:00+00:00,2025-06-18,18,0,idrac-CDQGPV3,21.57549792
2025-06-19 00:00:00+00:00,2025-06-19,19,0,idrac-CDQGPV3,21.300474776999998
2025-06-20 00:00:00+00:00,2025-06-20,20,0,idrac-CDQGPV3,20.856695215
2025-06-21 00:00:00+00:00,2025-06-21,21,0,idrac-CDQGPV3,21.383401312
2025-06-22 00:00:00+00:00,2025-06-22,22,0,idrac-CDQGPV3,21.456785714000002
2025-06-23 00:00:00+00:00,2025-06-23,23,0,idrac-CDQGPV3,20.68129828
2025-06-24 00:00:00+00:00,2025-06-24,24,0,idrac-CDQGPV3,21.271665644000002
2025-06-25 00:00:00+00:00,2025-06-25,25,0,idrac-CDQGPV3,21.175338172
2025-06-26 00:00:00+00:00,2025-06-26,26,0,idrac-CDQGPV3,21.493587507
